action_id,report_id,type,name,id,start,end
1385,22,watching channel,SONY TV HD,12,1.5103E+12,1.5103E+12
1386,22,watching channel,SONY TV IND,13,1.5103E+12,1.5103E+12
1387,22,watching channel,SONY TV UK,14,1.5103E+12,1.5103E+12
1388,22,watching channel,SONY MIX,15,1.5103E+12,1.5103E+12
1389,22,watching channel,SONY SAB,17,1.5103E+12,1.5103E+12
1390,22,watching channel,SONY SAB UK,18,1.5103E+12,1.5103E+12
1391,22,watching channel,SONY SAB,17,1.5103E+12,1.5103E+12
1392,22,watching channel,SONY MIX,15,1.5103E+12,1.5103E+12
1393,22,watching channel,SONY TV UK,14,1.5103E+12,1.5103E+12
1394,22,watching channel,SONY TV IND,13,1.5103E+12,1.5103E+12
1395,22,watching channel,SONY TV HD,12,1.5103E+12,1.5103E+12
1396,22,watching channel,COLORS UK,10,1.5103E+12,1.5103E+12
1397,22,watching channel,COLORS IND,9,1.5103E+12,1.5103E+12
1398,22,watching channel,COLORS HD,8,1.5103E+12,1.5103E+12
1399,22,watching channel,STAR UTSAV,7,1.5103E+12,1.5103E+12
1400,22,watching channel,COLORS HD,8,1.5103E+12,1.5103E+12
1401,22,watching channel,COLORS IND,9,1.5103E+12,1.5103E+12
1402,22,watching channel,COLORS HD,8,1.5103E+12,1.5103E+12
1403,22,watching channel,STAR UTSAV,7,1.5103E+12,1.5103E+12
1404,22,watching channel,COLORS HD,8,1.5103E+12,1.5103E+12
1405,22,watching channel,COLORS IND,9,1.5103E+12,1.5103E+12
1406,22,watching channel,COLORS UK,10,1.5103E+12,1.5103E+12
1407,22,watching channel,SONY TV HD,12,1.5103E+12,1.5103E+12
1408,22,watching channel,SONY TV IND,13,1.5103E+12,1.5103E+12
1409,22,watching channel,SONY TV UK,14,1.5103E+12,1.5103E+12
1410,22,watching channel,SONY MIX,15,1.5103E+12,1.5103E+12
1411,22,watching channel,SONY SAB,17,1.5103E+12,1.5103E+12
1412,22,watching channel,SONY MIX,15,1.5103E+12,1.5103E+12
1413,22,watching channel,SONY TV UK,14,1.5103E+12,1.5103E+12
1414,22,watching channel,SONY TV IND,13,1.5103E+12,1.5103E+12
1415,22,watching channel,SONY TV HD,12,1.5103E+12,1.5103E+12
1416,22,watching channel,COLORS UK,10,1.5103E+12,1.5103E+12
1417,22,watching channel,COLORS IND,9,1.5103E+12,1.5103E+12
1418,22,watching channel,COLORS HD,8,1.5103E+12,1.5103E+12
1419,22,watching channel,STAR UTSAV,7,1.5103E+12,1.5103E+12
1420,22,watching channel,STAR PLUS EU,6,1.5103E+12,1.5103E+12
1421,22,watching channel,STAR PLUS IND,5,1.5103E+12,1.5103E+12
1422,22,watching channel,STAR PLUS HD,4,1.5103E+12,1.5103E+12
1423,22,watching channel,STAR PLUS IND,5,1.5103E+12,1.5103E+12
1424,22,watching channel,STAR PLUS EU,6,1.5103E+12,1.5103E+12
1425,22,watching channel,STAR UTSAV,7,1.5103E+12,1.5103E+12
1426,22,watching channel,COLORS HD,8,1.5103E+12,1.5103E+12
1427,22,watching channel,COLORS IND,9,1.5103E+12,1.5103E+12
1428,22,watching channel,COLORS UK,10,1.5103E+12,1.5103E+12
1429,22,watching channel,SONY TV HD,12,1.5103E+12,1.5103E+12
1430,22,watching channel,SONY TV IND,13,1.5103E+12,1.5103E+12
1431,22,watching channel,SONY TV UK,14,1.5103E+12,1.5103E+12
1432,22,watching channel,SONY TV IND,13,1.5103E+12,1.5103E+12
1433,22,watching channel,SONY TV HD,12,1.5103E+12,1.5103E+12
1434,22,watching channel,COLORS UK,10,1.5103E+12,1.5103E+12
1435,22,watching channel,COLORS IND,9,1.5103E+12,1.5103E+12
1436,22,watching channel,COLORS HD,8,1.5103E+12,1.5103E+12
1437,22,watching channel,STAR UTSAV,7,1.5103E+12,1.5103E+12
1438,22,watching channel,COLORS HD,8,1.5103E+12,1.5103E+12
1439,22,watching channel,COLORS IND,9,1.5103E+12,1.5103E+12
1440,22,watching channel,COLORS UK,10,1.5103E+12,1.5103E+12
1441,23,watching channel,92 NEWS HD,181,1.51025E+12,1.51025E+12
1442,23,watching channel,ARY NEWS,182,1.51025E+12,1.51025E+12
1443,23,watching channel,BOL PUNJABI HD,1238,1.51025E+12,1.51025E+12
1444,23,watching channel,AAJ NEWS,184,1.51025E+12,1.51025E+12
1445,23,watching channel,GEO NEWS,185,1.51025E+12,1.51025E+12
1446,23,watching channel,GEO NEWS UK,186,1.51025E+12,1.51025E+12
1447,23,watching channel,GEO TEZ,187,1.51025E+12,1.51025E+12
1448,23,watching channel,DUNYA NEWS,188,1.51025E+12,1.51025E+12
1449,23,watching channel,EXPRESS NEWS,189,1.51025E+12,1.51025E+12
1450,23,watching channel,NEWS ONE,190,1.51025E+12,1.51025E+12
1451,23,watching channel,EXPRESS NEWS,189,1.51025E+12,1.51025E+12
1452,23,watching channel,DUNYA NEWS,188,1.51025E+12,1.51025E+12
1453,23,watching channel,GEO TEZ,187,1.51025E+12,1.51025E+12
1454,23,watching channel,GEO NEWS UK,186,1.51025E+12,1.51025E+12
1455,23,watching channel,GEO NEWS,185,1.51025E+12,1.51025E+12
1456,23,watching channel,AAJ NEWS,184,1.51025E+12,1.51025E+12
1457,23,watching channel,BOL PUNJABI HD,1238,1.51025E+12,1.51025E+12
1458,23,watching channel,AAJ NEWS,184,1.51025E+12,1.51025E+12
1459,23,watching channel,BOL PUNJABI HD,1238,1.51025E+12,1.51025E+12
1460,23,watching channel,ARY NEWS,182,1.51025E+12,1.51025E+12
1461,23,watching channel,92 NEWS HD,181,1.51025E+12,1.51025E+12
1462,23,watching channel,ARY NEWS,182,1.51025E+12,1.51025E+12
1463,23,watching channel,BOL PUNJABI HD,1238,1.51025E+12,1.51025E+12
1464,23,watching channel,ARY NEWS,182,1.51025E+12,1.51025E+12
1465,23,watching channel,92 NEWS HD,181,1.51025E+12,1.51025E+12
1466,23,watching channel,BOL  NEWS HD,180,1.51025E+12,1.51025E+12
1467,23,watching channel,92 NEWS HD,181,1.51025E+12,1.51025E+12
1468,23,watching channel,ARY NEWS,182,1.51025E+12,1.51025E+12
1469,23,watching channel,BOL PUNJABI HD,1238,1.51025E+12,1.51025E+12
1470,23,watching channel,92 NEWS HD,181,1.51029E+12,1.51029E+12
1471,23,watching channel,ARY NEWS,182,1.51029E+12,1.51029E+12
1472,23,watching channel,BOL PUNJABI HD,1238,1.51029E+12,1.51029E+12
1473,23,watching channel,AAJ NEWS,184,1.51029E+12,1.51029E+12
1474,23,watching channel,GEO NEWS,185,1.51029E+12,1.51029E+12
1475,23,watching channel,GEO NEWS UK,186,1.51029E+12,1.51029E+12
1476,23,watching channel,GEO TEZ,187,1.51029E+12,1.51029E+12
1477,23,watching channel,DUNYA NEWS,188,1.51029E+12,1.51029E+12
1478,23,watching channel,EXPRESS NEWS,189,1.51029E+12,1.51029E+12
1479,23,watching channel,DUNYA NEWS,188,1.51029E+12,1.51029E+12
1480,23,watching channel,EXPRESS NEWS,189,1.51029E+12,1.51029E+12
1481,23,watching channel,DUNYA NEWS,188,1.51029E+12,1.51029E+12
1482,23,watching channel,GEO TEZ,187,1.51029E+12,1.51029E+12
1483,23,watching channel,GEO NEWS UK,186,1.51029E+12,1.51029E+12
1484,23,watching channel,GEO NEWS,185,1.51029E+12,1.51029E+12
1485,23,watching channel,AAJ NEWS,184,1.51029E+12,1.51029E+12
1486,23,watching channel,GEO NEWS,185,1.51029E+12,1.51029E+12
1487,23,watching channel,GEO NEWS UK,186,1.51029E+12,1.51029E+12
1488,23,watching channel,GEO TEZ,187,1.51029E+12,1.51029E+12
1489,23,watching channel,DUNYA NEWS,188,1.51029E+12,1.51029E+12
1490,23,watching channel,EXPRESS NEWS,189,1.51029E+12,1.51029E+12
1491,23,watching channel,NEWS ONE,190,1.51029E+12,1.51029E+12
1492,23,watching channel,EXPRESS NEWS,189,1.51029E+12,1.51029E+12
1493,23,watching channel,DUNYA NEWS,188,1.51029E+12,1.51029E+12
1494,23,watching channel,EXPRESS NEWS,189,1.51029E+12,1.51029E+12
1495,23,watching channel,NEWS ONE,190,1.51029E+12,1.51029E+12
1496,23,watching channel,EXPRESS NEWS,189,1.51029E+12,1.51029E+12
1497,23,watching channel,92 NEWS HD,181,1.51032E+12,1.51032E+12
1498,23,watching channel,ARY NEWS,182,1.51032E+12,1.51032E+12
1499,23,watching channel,BOL PUNJABI HD,1238,1.51032E+12,1.51032E+12
1500,23,watching channel,AAJ NEWS,184,1.51032E+12,1.51032E+12
1501,23,watching channel,GEO NEWS,185,1.51032E+12,1.51032E+12
1502,23,watching channel,GEO NEWS UK,186,1.51032E+12,1.51032E+12
1503,23,watching channel,GEO TEZ,187,1.51032E+12,1.51032E+12
1504,23,watching channel,DUNYA NEWS,188,1.51032E+12,1.51032E+12
1505,23,watching channel,EXPRESS NEWS,189,1.51032E+12,1.51032E+12
1506,23,watching channel,NEWS ONE,190,1.51032E+12,1.51032E+12
1507,23,watching channel,EXPRESS NEWS,189,1.51032E+12,1.51032E+12
1508,23,watching channel,DUNYA NEWS,188,1.51032E+12,1.51032E+12
1509,23,watching channel,GEO TEZ,187,1.51032E+12,1.51032E+12
1510,23,watching channel,GEO NEWS UK,186,1.51032E+12,1.51032E+12
1511,23,watching channel,GEO NEWS,185,1.51032E+12,1.51032E+12
1512,23,watching channel,AAJ NEWS,184,1.51032E+12,1.51032E+12
1513,23,watching channel,BOL PUNJABI HD,1238,1.51032E+12,1.51032E+12
1514,23,watching channel,ARY NEWS,182,1.51032E+12,1.51032E+12
1515,23,watching channel,92 NEWS HD,181,1.51032E+12,1.51032E+12
1516,23,watching channel,BOL  NEWS HD,180,1.51032E+12,1.51032E+12
1517,23,watching channel,92 NEWS HD,181,1.51032E+12,1.51032E+12
1518,23,watching channel,ARY NEWS,182,1.51032E+12,1.51032E+12
1519,23,watching channel,BOL PUNJABI HD,1238,1.51032E+12,1.51032E+12
1520,23,watching channel,AAJ NEWS,184,1.51032E+12,1.51032E+12
1521,23,watching channel,BOL PUNJABI HD,1238,1.51032E+12,1.51032E+12
1522,23,watching channel,AAJ NEWS,184,1.51032E+12,1.51032E+12
1523,23,watching channel,GEO NEWS,185,1.51032E+12,1.51032E+12
1524,23,watching channel,GEO NEWS UK,186,1.51032E+12,1.51032E+12
1525,23,watching channel,GEO TEZ,187,1.51032E+12,1.51032E+12
1526,23,watching channel,DUNYA NEWS,188,1.51032E+12,1.51032E+12
1527,23,watching channel,EXPRESS NEWS,189,1.51032E+12,1.51032E+12
1528,23,watching channel,NEWS ONE,190,1.51032E+12,1.51032E+12
1529,23,watching channel,EXPRESS NEWS,189,1.51032E+12,1.51032E+12
1530,23,watching channel,DUNYA NEWS,188,1.51032E+12,1.51032E+12
1531,23,watching channel,GEO TEZ,187,1.51032E+12,1.51032E+12
1532,23,watching channel,GEO NEWS UK,186,1.51032E+12,1.51032E+12
1533,23,watching channel,GEO NEWS,185,1.51032E+12,1.51032E+12
1534,23,watching channel,AAJ NEWS,184,1.51032E+12,1.51032E+12
1535,23,watching channel,GEO NEWS,185,1.51032E+12,1.51032E+12
1536,23,watching channel,GEO NEWS UK,186,1.51032E+12,1.51032E+12
1537,23,watching channel,GEO TEZ,187,1.51032E+12,1.51032E+12
1538,23,watching channel,DUNYA NEWS,188,1.51032E+12,1.51032E+12
1539,23,watching channel,EXPRESS NEWS,189,1.51032E+12,1.51032E+12
1540,23,watching channel,DUNYA NEWS,188,1.51032E+12,1.51032E+12
1541,23,watching channel,EXPRESS NEWS,189,1.51032E+12,1.51032E+12
1542,23,watching channel,NEWS ONE,190,1.51032E+12,1.51032E+12
1543,23,watching channel,DIN NEWS HD,191,1.51032E+12,1.51032E+12
1544,23,watching channel,METRO 1 NEWS,192,1.51032E+12,1.51032E+12
1545,23,watching channel,METRO 1 NEWS WORLD,1187,1.51032E+12,1.51032E+12
1546,23,watching channel,ROZE NEWS,194,1.51032E+12,1.51032E+12
1547,23,watching channel,CITY 42,195,1.51032E+12,1.51032E+12
1548,23,watching channel,watching channel 24 HD,196,1.51032E+12,1.51032E+12
1549,23,watching channel,watching channel 5,193,1.51032E+12,1.51032E+12
1550,23,watching channel,ABB TAKK,197,1.51032E+12,1.51032E+12
1551,23,watching channel,SAMAA NEWS,198,1.51032E+12,1.51032E+12
1552,23,watching channel,DAWN NEWS,199,1.51032E+12,1.51032E+12
1553,23,watching channel,WAQT NEWS,200,1.51032E+12,1.51032E+12
1554,23,watching channel,NEO NEWS,201,1.51032E+12,1.51032E+12
1555,23,watching channel,BUSINESS PLUS,202,1.51032E+12,1.51032E+12
1556,23,watching channel,ROYAL NEWS HD,203,1.51032E+12,1.51032E+12
1557,23,watching channel,CAPITAL TV,204,1.51032E+12,1.51032E+12
1558,23,watching channel,PRIME TV UK,205,1.51032E+12,1.51032E+12
1559,23,watching channel,PTV NEWS,206,1.51032E+12,1.51032E+12
1560,23,watching channel,KAY 2 TV,207,1.51032E+12,1.51032E+12
1561,23,watching channel,ARY DIGITAL,209,1.51032E+12,1.51032E+12
1562,23,watching channel,ARY ZAIQA,222,1.51032E+12,1.51032E+12
1563,23,watching channel,ARY ZINDAGI,210,1.51032E+12,1.51032E+12
1564,23,watching channel,ARY MUSIK,211,1.51032E+12,1.51032E+12
1565,23,watching channel,ARY QTV,212,1.51032E+12,1.51032E+12
1566,23,watching channel,ARY ZAUQ,214,1.51032E+12,1.51032E+12
1567,23,watching channel,HUM TV,216,1.51032E+12,1.51032E+12
1568,23,watching channel,HUM TV EU,217,1.51032E+12,1.51032E+12
1569,23,watching channel,HUM SITARAY,218,1.51032E+12,1.51032E+12
1570,23,watching channel,HUM WORLD,220,1.51032E+12,1.51032E+12
1571,23,watching channel,HUM MASALA,221,1.51032E+12,1.51032E+12
1572,23,watching channel,EXPRESS ENTERTAINMENT,224,1.51032E+12,1.51032E+12
1573,23,watching channel,GEO ENTERTAINMENT,225,1.51032E+12,1.51032E+12
1574,23,watching channel,EXPRESS ENTERTAINMENT,224,1.51032E+12,1.51032E+12
1575,23,watching channel,HUM MASALA,221,1.51032E+12,1.51032E+12
1576,23,watching channel,HUM WORLD,220,1.51032E+12,1.51032E+12
1577,23,watching channel,HUM SITARAY,218,1.51032E+12,1.51032E+12
1578,23,watching channel,HUM TV EU,217,1.51032E+12,1.51032E+12
1579,23,watching channel,HUM TV,216,1.51032E+12,1.51032E+12
1580,23,watching channel,ARY ZAUQ,214,1.51032E+12,1.51032E+12
1581,23,watching channel,ARY QTV,212,1.51032E+12,1.51032E+12
1582,23,watching channel,ARY MUSIK,211,1.51032E+12,1.51032E+12
1583,23,watching channel,ARY ZINDAGI,210,1.51032E+12,1.51032E+12
1584,23,watching channel,ARY ZAIQA,222,1.51032E+12,1.51032E+12
1585,23,watching channel,ARY DIGITAL,209,1.51032E+12,1.51032E+12
1586,23,watching channel,KAY 2 TV,207,1.51032E+12,1.51032E+12
1587,23,watching channel,PTV NEWS,206,1.51032E+12,1.51032E+12
1588,23,watching channel,PRIME TV UK,205,1.51032E+12,1.51032E+12
1589,23,watching channel,CAPITAL TV,204,1.51032E+12,1.51032E+12
1590,23,watching channel,ROYAL NEWS HD,203,1.51032E+12,1.51032E+12
1591,23,watching channel,BUSINESS PLUS,202,1.51032E+12,1.51032E+12
1592,23,watching channel,NEO NEWS,201,1.51032E+12,1.51032E+12
1593,23,watching channel,WAQT NEWS,200,1.51032E+12,1.51032E+12
1594,23,watching channel,DAWN NEWS,199,1.51032E+12,1.51032E+12
1595,23,watching channel,SAMAA NEWS,198,1.51032E+12,1.51032E+12
1596,23,watching channel,ABB TAKK,197,1.51032E+12,1.51032E+12
1597,23,watching channel,watching channel 5,193,1.51032E+12,1.51032E+12
1598,23,watching channel,watching channel 24 HD,196,1.51032E+12,1.51032E+12
1599,23,watching channel,CITY 42,195,1.51032E+12,1.51032E+12
1600,23,watching channel,ROZE NEWS,194,1.51032E+12,1.51032E+12
1601,23,watching channel,METRO 1 NEWS WORLD,1187,1.51032E+12,1.51032E+12
1602,23,watching channel,METRO 1 NEWS,192,1.51032E+12,1.51032E+12
1603,23,watching channel,DIN NEWS HD,191,1.51032E+12,1.51032E+12
1604,23,watching channel,NEWS ONE,190,1.51032E+12,1.51032E+12
1605,23,watching channel,EXPRESS NEWS,189,1.51032E+12,1.51032E+12
1606,23,watching channel,DUNYA NEWS,188,1.51032E+12,1.51032E+12
1607,23,watching channel,GEO TEZ,187,1.51032E+12,1.51032E+12
1608,23,watching channel,GEO NEWS UK,186,1.51032E+12,1.51032E+12
1609,23,watching channel,GEO NEWS,185,1.51032E+12,1.51032E+12
1610,23,watching channel,AAJ NEWS,184,1.51032E+12,1.51032E+12
1611,23,watching channel,BOL PUNJABI HD,1238,1.51032E+12,1.51032E+12
1612,23,watching channel,ARY NEWS,182,1.51032E+12,1.51032E+12
1613,23,watching channel,92 NEWS HD,181,1.51032E+12,1.51032E+12
1614,23,watching channel,ARY NEWS,182,1.51032E+12,1.51032E+12
1615,23,watching channel,BOL PUNJABI HD,1238,1.51032E+12,1.51032E+12
1616,23,watching channel,AAJ NEWS,184,1.51032E+12,1.51032E+12
1617,23,watching channel,GEO NEWS,185,1.51032E+12,1.51032E+12
1618,23,watching channel,GEO NEWS UK,186,1.51032E+12,1.51032E+12
1619,23,watching channel,GEO TEZ,187,1.51032E+12,1.51032E+12
1620,23,watching channel,DUNYA NEWS,188,1.51032E+12,1.51032E+12
1621,23,watching channel,EXPRESS NEWS,189,1.51032E+12,1.51032E+12
1622,24,watching channel,ZEE TV HD,33,1.51027E+12,1.51027E+12
1623,24,watching channel,ZEE TV HD,33,1.51027E+12,1.51027E+12
1624,24,watching channel,&amp; TV HD,27,1.51027E+12,1.51028E+12
1625,24,watching channel,&amp; TV HD,27,1.51028E+12,1.51028E+12
1626,24,watching channel,PTC PUNJABI,148,1.51028E+12,1.51028E+12
1627,24,watching channel,PTC PUNJABI,148,1.51028E+12,1.51028E+12
1628,24,watching channel,SONY TV HD,12,1.51028E+12,1.51029E+12
1629,24,watching channel,SONY TV HD,12,1.51029E+12,1.51029E+12
1630,24,watching channel,ZETC,143,1.51029E+12,1.51029E+12
1631,24,watching channel,ZETC,143,1.51029E+12,1.51029E+12
1632,24,watching channel,PTC NEWS,150,1.51029E+12,1.51029E+12
1633,24,watching channel,ALPHA ETC PUNJABI,144,1.51029E+12,1.51029E+12
1634,25,watching channel,BOL  NEWS HD,180,1.51017E+12,1.51017E+12
1635,25,watching channel,92 NEWS HD,181,1.51017E+12,1.51017E+12
1636,25,watching channel,ARY NEWS,182,1.51017E+12,1.51017E+12
1637,25,watching channel,92 NEWS HD,181,1.51017E+12,1.51017E+12
1638,25,watching channel,BOL  NEWS HD,180,1.51017E+12,1.51017E+12
1639,25,watching channel,TAG TV,179,1.51017E+12,1.51017E+12
1640,25,watching channel,BOL  NEWS HD,180,1.51017E+12,1.51017E+12
1641,25,watching channel,92 NEWS HD,181,1.51017E+12,1.51017E+12
1642,25,watching channel,ARY NEWS,182,1.51017E+12,1.51017E+12
1643,26,using app,Remote controller input method,com.amlogic.inputmethod.remote,1.51016E+12,1.51016E+12
1644,26,using app,Remote controller input method,com.amlogic.inputmethod.remote,1.51016E+12,1.51016E+12
1645,26,using app,com.google.tv.discovery,com.google.tv.discovery,1.51016E+12,1.51016E+12
1646,26,using app,com.google.tv.discovery,com.google.tv.discovery,1.51016E+12,1.51016E+12
1647,26,watching channel,BBC Farsi,37,1.51016E+12,1.51016E+12
1648,26,watching channel,BBC 1 HD,2,1.51016E+12,1.51016E+12
1649,27,using app,Remote controller input method,com.amlogic.inputmethod.remote,1.51016E+12,1.51016E+12
1650,27,using app,Remote controller input method,com.amlogic.inputmethod.remote,1.51016E+12,1.51016E+12
1651,27,using app,com.google.tv.discovery,com.google.tv.discovery,1.51016E+12,1.51016E+12
1652,27,using app,com.google.tv.discovery,com.google.tv.discovery,1.51016E+12,1.51016E+12
1653,27,watching channel,BBC Farsi,37,1.51016E+12,1.51016E+12
1654,27,watching channel,BBC 1 HD,2,1.51016E+12,1.51016E+12
1655,27,viewing tv guide,horizontal,,1.51025E+12,1.51025E+12
1656,27,viewing tv guide,horizontal,,1.51025E+12,1.51025E+12
1657,27,watching channel,BBC Farsi,37,1.51025E+12,1.51025E+12
1658,27,watching channel,IRIB Nasim,54,1.51025E+12,1.51025E+12
1659,27,watching channel,IRIB 3,50,1.51025E+12,1.51025E+12
1660,27,watching channel,IRIB 3,50,1.51025E+12,1.51025E+12
1661,27,watching channel,Varzesh TV,57,1.51025E+12,1.51025E+12
1662,27,watching channel,IRIB 3,50,1.51025E+12,1.51025E+12
1663,27,watching channel,IRIB 2,49,1.51025E+12,1.51025E+12
1664,27,watching channel,IRIB 4 ,51,1.51025E+12,1.51025E+12
1665,27,watching channel,IRINN,47,1.51025E+12,1.51025E+12
1666,27,watching channel,IRIB 1,48,1.51025E+12,1.51025E+12
1667,27,watching channel,IRIB 2,49,1.51025E+12,1.51025E+12
1668,27,watching channel,IRIB 3,50,1.51025E+12,1.51025E+12
1669,27,watching channel,IRIB 4 ,51,1.51025E+12,1.51025E+12
1670,27,watching channel,IRIB 5 ,52,1.51025E+12,1.51025E+12
1671,27,watching channel,IRIB Salamat ,53,1.51025E+12,1.51025E+12
1672,27,watching channel,IRIB Nasim,54,1.51025E+12,1.51025E+12
1673,27,watching channel,IRIB Namayesh,55,1.51025E+12,1.51025E+12
1674,27,watching channel,IRIB Amoozesh,56,1.51025E+12,1.51025E+12
1675,27,watching channel,Varzesh TV,57,1.51025E+12,1.51025E+12
1676,27,watching channel,IRIB Mostanad,58,1.51025E+12,1.51025E+12
1677,27,watching channel,IRIB Ofogh,59,1.51025E+12,1.51025E+12
1678,27,watching channel,IRIB Pooya,60,1.51025E+12,1.51025E+12
1679,27,watching channel,IRIB Quran,61,1.51025E+12,1.51025E+12
1680,27,watching channel,Jame Jam 1,62,1.51025E+12,1.51025E+12
1681,27,watching channel,I Film,63,1.51025E+12,1.51025E+12
1682,27,watching channel,Jame Jam 1,62,1.51025E+12,1.51025E+12
1683,27,watching channel,IRIB Quran,61,1.51025E+12,1.51025E+12
1684,27,watching channel,IRIB Pooya,60,1.51025E+12,1.51025E+12
1685,27,watching channel,IRIB Ofogh,59,1.51025E+12,1.51025E+12
1686,27,watching channel,IRIB Mostanad,58,1.51025E+12,1.51025E+12
1687,27,watching channel,Varzesh TV,57,1.51025E+12,1.51025E+12
1688,27,watching channel,IRIB Amoozesh,56,1.51025E+12,1.51026E+12
1689,28,watching channel,COLORS HD,8,1.51025E+12,1.51025E+12
1690,28,watching channel,COLORS IND,9,1.51025E+12,1.51025E+12
1691,28,watching channel,COLORS UK,10,1.51025E+12,1.51025E+12
1692,28,watching channel,COLORS IND,9,1.51025E+12,1.51025E+12
1693,28,watching channel,STAR PLUS HD,4,1.51025E+12,1.51025E+12
1694,28,watching channel,STAR PLUS IND,5,1.51025E+12,1.51025E+12
1695,28,watching channel,STAR PLUS EU,6,1.51025E+12,1.51025E+12
1696,28,watching channel,STAR UTSAV,7,1.51025E+12,1.51025E+12
1697,28,watching channel,COLORS HD,8,1.51025E+12,1.51025E+12
1698,28,watching channel,COLORS IND,9,1.51025E+12,1.51025E+12
1699,28,watching channel,COLORS HD,8,1.51025E+12,1.51025E+12
